timestamp,Date/Time,electricity,Mean Temp (°C),Total Rain (mm)
2016-06-23 06:00:00,2016-06-23,13.6826,18.2,0.0
2016-06-23 07:00:00,2016-06-23,8.2816,18.2,0.0
2016-06-23 08:00:00,2016-06-23,8.2216,18.2,0.0
2016-06-23 09:00:00,2016-06-23,9.0618,18.2,0.0
2016-06-23 10:00:00,2016-06-23,9.0017,18.2,0.0
2016-06-23 11:00:00,2016-06-23,9.2418,18.2,0.0
2016-06-23 12:00:00,2016-06-23,10.142,18.2,0.0
2016-06-23 13:00:00,2016-06-23,8.4616,18.2,0.0
2016-06-23 14:00:00,2016-06-23,8.8217,18.2,0.0
2016-06-23 15:00:00,2016-06-23,9.4818,18.2,0.0
2016-06-23 16:00:00,2016-06-23,9.3018,18.2,0.0
2016-06-23 17:00:00,2016-06-23,9.3018,18.2,0.0
2016-06-23 18:00:00,2016-06-23,8.2216,18.2,0.0
2016-06-23 19:00:00,2016-06-23,7.5615,18.2,0.0
2016-06-23 20:00:00,2016-06-23,14.5228,18.2,0.0
2016-06-23 21:00:00,2016-06-23,14.2227,18.2,0.0
2016-06-23 22:00:00,2016-06-23,13.8627,18.2,0.0
2016-06-23 23:00:00,2016-06-23,14.4028,18.2,0.0
2016-06-24 00:00:00,2016-06-24,13.3226,20.8,0.0
2016-06-24 01:00:00,2016-06-24,13.5026,20.8,0.0
2016-06-24 02:00:00,2016-06-24,13.3226,20.8,0.0
2016-06-24 03:00:00,2016-06-24,13.3226,20.8,0.0
2016-06-24 04:00:00,2016-06-24,13.3826,20.8,0.0
2016-06-24 05:00:00,2016-06-24,13.2625,20.8,0.0
2016-06-24 06:00:00,2016-06-24,13.5026,20.8,0.0
2016-06-24 07:00:00,2016-06-24,8.0415,20.8,0.0
2016-06-24 08:00:00,2016-06-24,7.6815,20.8,0.0
2016-06-24 09:00:00,2016-06-24,8.2216,20.8,0.0
2016-06-24 10:00:00,2016-06-24,7.4414,20.8,0.0
2016-06-24 11:00:00,2016-06-24,8.2216,20.8,0.0
2016-06-24 12:00:00,2016-06-24,8.5217,20.8,0.0
2016-06-24 13:00:00,2016-06-24,7.7415,20.8,0.0
2016-06-24 14:00:00,2016-06-24,7.8615,20.8,0.0
2016-06-24 15:00:00,2016-06-24,8.3416,20.8,0.0
2016-06-24 16:00:00,2016-06-24,8.3416,20.8,0.0
2016-06-24 17:00:00,2016-06-24,8.2216,20.8,0.0
2016-06-24 18:00:00,2016-06-24,7.5014,20.8,0.0
2016-06-24 19:00:00,2016-06-24,7.6815,20.8,0.0
2016-06-24 20:00:00,2016-06-24,13.6826,20.8,0.0
2016-06-24 21:00:00,2016-06-24,13.5626,20.8,0.0
2016-06-24 22:00:00,2016-06-24,13.4426,20.8,0.0
2016-06-24 23:00:00,2016-06-24,13.3226,20.8,0.0
2016-06-25 00:00:00,2016-06-25,13.1425,22.5,0.0
2016-06-25 01:00:00,2016-06-25,13.3226,22.5,0.0
2016-06-25 02:00:00,2016-06-25,13.0225,22.5,0.0
2016-06-25 03:00:00,2016-06-25,13.1425,22.5,0.0
2016-06-25 04:00:00,2016-06-25,13.2026,22.5,0.0
2016-06-25 05:00:00,2016-06-25,13.2026,22.5,0.0
2016-06-25 06:00:00,2016-06-25,13.3226,22.5,0.0
2016-06-25 07:00:00,2016-06-25,7.6815,22.5,0.0
2016-06-25 08:00:00,2016-06-25,6.7813,22.5,0.0
2016-06-25 09:00:00,2016-06-25,7.0814,22.5,0.0
2016-06-25 10:00:00,2016-06-25,8.0415,22.5,0.0
2016-06-25 11:00:00,2016-06-25,7.5014,22.5,0.0
2016-06-25 12:00:00,2016-06-25,8.7617,22.5,0.0
2016-06-25 13:00:00,2016-06-25,8.2816,22.5,0.0
2016-06-25 14:00:00,2016-06-25,8.1016,22.5,0.0
2016-06-25 15:00:00,2016-06-25,7.9215,22.5,0.0
2016-06-25 16:00:00,2016-06-25,8.3416,22.5,0.0
2016-06-25 17:00:00,2016-06-25,9.2418,22.5,0.0
2016-06-25 18:00:00,2016-06-25,8.2816,22.5,0.0
2016-06-25 19:00:00,2016-06-25,8.8817,22.5,0.0
2016-06-25 20:00:00,2016-06-25,14.7028,22.5,0.0
2016-06-25 21:00:00,2016-06-25,14.1627,22.5,0.0
2016-06-25 22:00:00,2016-06-25,13.0225,22.5,0.0
2016-06-25 23:00:00,2016-06-25,13.2625,22.5,0.0
2016-06-26 00:00:00,2016-06-26,13.2026,25.7,6.0
2016-06-26 01:00:00,2016-06-26,13.1425,25.7,6.0
2016-06-26 02:00:00,2016-06-26,13.2625,25.7,6.0
2016-06-26 03:00:00,2016-06-26,13.2026,25.7,6.0
2016-06-26 04:00:00,2016-06-26,12.9625,25.7,6.0
2016-06-26 05:00:00,2016-06-26,13.3826,25.7,6.0
2016-06-26 06:00:00,2016-06-26,12.9625,25.7,6.0
2016-06-26 07:00:00,2016-06-26,7.9816,25.7,6.0
2016-06-26 08:00:00,2016-06-26,6.8413,25.7,6.0
2016-06-26 09:00:00,2016-06-26,7.0214,25.7,6.0
2016-06-26 10:00:00,2016-06-26,6.8413,25.7,6.0
2016-06-26 11:00:00,2016-06-26,7.3214,25.7,6.0
2016-06-26 12:00:00,2016-06-26,8.0415,25.7,6.0
2016-06-26 13:00:00,2016-06-26,8.1616,25.7,6.0
2016-06-26 14:00:00,2016-06-26,8.1616,25.7,6.0
2016-06-26 15:00:00,2016-06-26,8.1016,25.7,6.0
2016-06-26 16:00:00,2016-06-26,8.0415,25.7,6.0
2016-06-26 17:00:00,2016-06-26,7.9215,25.7,6.0
2016-06-26 18:00:00,2016-06-26,8.0415,25.7,6.0
2016-06-26 19:00:00,2016-06-26,9.2418,25.7,6.0
2016-06-26 20:00:00,2016-06-26,14.0427,25.7,6.0
2016-06-26 21:00:00,2016-06-26,13.6226,25.7,6.0
2016-06-26 22:00:00,2016-06-26,13.3226,25.7,6.0
2016-06-26 23:00:00,2016-06-26,13.3826,25.7,6.0
2016-06-27 00:00:00,2016-06-27,13.5026,26.6,0.0
2016-06-27 01:00:00,2016-06-27,13.0825,26.6,0.0
2016-06-27 02:00:00,2016-06-27,12.9625,26.6,0.0
2016-06-27 03:00:00,2016-06-27,12.9025,26.6,0.0
2016-06-27 04:00:00,2016-06-27,13.0225,26.6,0.0
2016-06-27 05:00:00,2016-06-27,12.9625,26.6,0.0
2016-06-27 06:00:00,2016-06-27,13.1425,26.6,0.0
2016-06-27 07:00:00,2016-06-27,8.6417,26.6,0.0
2016-06-27 08:00:00,2016-06-27,8.2816,26.6,0.0
2016-06-27 09:00:00,2016-06-27,8.4616,26.6,0.0
2016-06-27 10:00:00,2016-06-27,8.7017,26.6,0.0
2016-06-27 11:00:00,2016-06-27,8.7617,26.6,0.0
2016-06-27 12:00:00,2016-06-27,8.5217,26.6,0.0
2016-06-27 13:00:00,2016-06-27,8.7617,26.6,0.0
2016-06-27 14:00:00,2016-06-27,8.7017,26.6,0.0
2016-06-27 15:00:00,2016-06-27,9.0618,26.6,0.0
2016-06-27 16:00:00,2016-06-27,9.4218,26.6,0.0
2016-06-27 17:00:00,2016-06-27,9.6019,26.6,0.0
2016-06-27 18:00:00,2016-06-27,8.2816,26.6,0.0
2016-06-27 19:00:00,2016-06-27,8.3416,26.6,0.0
2016-06-27 20:00:00,2016-06-27,14.4028,26.6,0.0
2016-06-27 21:00:00,2016-06-27,14.3428,26.6,0.0
2016-06-27 22:00:00,2016-06-27,13.7427,26.6,0.0
2016-06-27 23:00:00,2016-06-27,13.3226,26.6,0.0
2016-06-28 00:00:00,2016-06-28,13.3826,19.1,0.0
2016-06-28 01:00:00,2016-06-28,13.4426,19.1,0.0
2016-06-28 02:00:00,2016-06-28,13.2026,19.1,0.0
2016-06-28 03:00:00,2016-06-28,13.1425,19.1,0.0
2016-06-28 04:00:00,2016-06-28,13.0225,19.1,0.0
2016-06-28 05:00:00,2016-06-28,13.0225,19.1,0.0
2016-06-28 06:00:00,2016-06-28,12.9625,19.1,0.0
2016-06-28 07:00:00,2016-06-28,8.2816,19.1,0.0
2016-06-28 08:00:00,2016-06-28,7.2014,19.1,0.0
2016-06-28 09:00:00,2016-06-28,8.4016,19.1,0.0
2016-06-28 10:00:00,2016-06-28,8.4616,19.1,0.0
2016-06-28 11:00:00,2016-06-28,8.4016,19.1,0.0
2016-06-28 12:00:00,2016-06-28,8.2216,19.1,0.0
2016-06-28 13:00:00,2016-06-28,8.5816,19.1,0.0
2016-06-28 14:00:00,2016-06-28,8.9417,19.1,0.0
2016-06-28 15:00:00,2016-06-28,8.7617,19.1,0.0
2016-06-28 16:00:00,2016-06-28,9.3018,19.1,0.0
2016-06-28 17:00:00,2016-06-28,9.7219,19.1,0.0
2016-06-28 18:00:00,2016-06-28,8.8217,19.1,0.0
2016-06-28 19:00:00,2016-06-28,9.0618,19.1,0.0
2016-06-28 20:00:00,2016-06-28,14.6428,19.1,0.0
2016-06-28 21:00:00,2016-06-28,14.5828,19.1,0.0
2016-06-28 22:00:00,2016-06-28,14.1027,19.1,0.0
2016-06-28 23:00:00,2016-06-28,13.8627,19.1,0.0
2016-06-29 00:00:00,2016-06-29,13.9827,20.4,0.0
2016-06-29 01:00:00,2016-06-29,13.5626,20.4,0.0
2016-06-29 02:00:00,2016-06-29,13.3226,20.4,0.0
2016-06-29 03:00:00,2016-06-29,13.3826,20.4,0.0
2016-06-29 04:00:00,2016-06-29,13.3826,20.4,0.0
2016-06-29 05:00:00,2016-06-29,13.3226,20.4,0.0
2016-06-29 06:00:00,2016-06-29,13.5626,20.4,0.0
2016-06-29 07:00:00,2016-06-29,8.4016,20.4,0.0
2016-06-29 08:00:00,2016-06-29,8.4016,20.4,0.0
2016-06-29 09:00:00,2016-06-29,11.4022,20.4,0.0
2016-06-29 10:00:00,2016-06-29,16.2031,20.4,0.0
2016-06-29 11:00:00,2016-06-29,18.0635,20.4,0.0
2016-06-29 12:00:00,2016-06-29,17.5234,20.4,0.0
2016-06-29 13:00:00,2016-06-29,10.8021,20.4,0.0
2016-06-29 14:00:00,2016-06-29,10.0819,20.4,0.0
2016-06-29 15:00:00,2016-06-29,9.7819,20.4,0.0
2016-06-29 16:00:00,2016-06-29,9.8419,20.4,0.0
2016-06-29 17:00:00,2016-06-29,11.8223,20.4,0.0
2016-06-29 18:00:00,2016-06-29,8.8817,20.4,0.0
2016-06-29 19:00:00,2016-06-29,8.5217,20.4,0.0
2016-06-29 20:00:00,2016-06-29,14.2828,20.4,0.0
2016-06-29 21:00:00,2016-06-29,15.303,20.4,0.0
2016-06-29 22:00:00,2016-06-29,13.8627,20.4,0.0
2016-06-29 23:00:00,2016-06-29,13.6226,20.4,0.0
2016-06-30 00:00:00,2016-06-30,13.3226,19.9,0.0
2016-06-30 01:00:00,2016-06-30,13.3826,19.9,0.0
2016-06-30 02:00:00,2016-06-30,13.2625,19.9,0.0
2016-06-30 03:00:00,2016-06-30,13.3826,19.9,0.0
2016-06-30 04:00:00,2016-06-30,13.2026,19.9,0.0
2016-06-30 05:00:00,2016-06-30,13.5026,19.9,0.0
2016-06-30 06:00:00,2016-06-30,13.3826,19.9,0.0
2016-06-30 07:00:00,2016-06-30,8.2216,19.9,0.0
2016-06-30 08:00:00,2016-06-30,8.3416,19.9,0.0
2016-06-30 09:00:00,2016-06-30,8.2216,19.9,0.0
2016-06-30 10:00:00,2016-06-30,7.8615,19.9,0.0
2016-06-30 11:00:00,2016-06-30,8.7617,19.9,0.0
2016-06-30 12:00:00,2016-06-30,9.5418,19.9,0.0
2016-06-30 13:00:00,2016-06-30,8.4616,19.9,0.0
2016-06-30 14:00:00,2016-06-30,9.3618,19.9,0.0
2016-06-30 15:00:00,2016-06-30,9.8419,19.9,0.0
2016-06-30 16:00:00,2016-06-30,8.2216,19.9,0.0
2016-06-30 17:00:00,2016-06-30,9.3018,19.9,0.0
2016-06-30 18:00:00,2016-06-30,8.0415,19.9,0.0
2016-06-30 19:00:00,2016-06-30,7.7415,19.9,0.0
2016-06-30 20:00:00,2016-06-30,13.7427,19.9,0.0
2016-06-30 21:00:00,2016-06-30,13.6226,19.9,0.0
2016-06-30 22:00:00,2016-06-30,13.0825,19.9,0.0
2016-06-30 23:00:00,2016-06-30,13.0825,19.9,0.0
2016-07-01 00:00:00,2016-07-01,13.5626,18.3,5.6
2016-07-01 01:00:00,2016-07-01,13.2625,18.3,5.6
2016-07-01 02:00:00,2016-07-01,13.0825,18.3,5.6
2016-07-01 03:00:00,2016-07-01,13.3226,18.3,5.6
2016-07-01 04:00:00,2016-07-01,12.8425,18.3,5.6
2016-07-01 05:00:00,2016-07-01,12.9625,18.3,5.6
2016-07-01 06:00:00,2016-07-01,12.9625,18.3,5.6
2016-07-01 07:00:00,2016-07-01,8.2816,18.3,5.6
2016-07-01 08:00:00,2016-07-01,6.8413,18.3,5.6
2016-07-01 09:00:00,2016-07-01,7.0814,18.3,5.6
2016-07-01 10:00:00,2016-07-01,6.8413,18.3,5.6
2016-07-01 11:00:00,2016-07-01,7.6815,18.3,5.6
2016-07-01 12:00:00,2016-07-01,7.0814,18.3,5.6
2016-07-01 13:00:00,2016-07-01,7.8615,18.3,5.6
2016-07-01 14:00:00,2016-07-01,7.6215,18.3,5.6
2016-07-01 15:00:00,2016-07-01,7.3214,18.3,5.6
2016-07-01 16:00:00,2016-07-01,7.4414,18.3,5.6
2016-07-01 17:00:00,2016-07-01,7.8015,18.3,5.6
2016-07-01 18:00:00,2016-07-01,7.3814,18.3,5.6
2016-07-01 19:00:00,2016-07-01,6.1212,18.3,5.6
2016-07-01 20:00:00,2016-07-01,12.4224,18.3,5.6
2016-07-01 21:00:00,2016-07-01,11.8223,18.3,5.6
2016-07-01 22:00:00,2016-07-01,11.8223,18.3,5.6
2016-07-01 23:00:00,2016-07-01,11.8223,18.3,5.6
2016-07-02 00:00:00,2016-07-02,12.7825,19.4,0.0
2016-07-02 01:00:00,2016-07-02,11.7023,19.4,0.0
2016-07-02 02:00:00,2016-07-02,11.8823,19.4,0.0
2016-07-02 03:00:00,2016-07-02,11.9423,19.4,0.0
2016-07-02 04:00:00,2016-07-02,11.6422,19.4,0.0
2016-07-02 05:00:00,2016-07-02,11.8823,19.4,0.0
2016-07-02 06:00:00,2016-07-02,11.9423,19.4,0.0
2016-07-02 07:00:00,2016-07-02,7.0214,19.4,0.0
2016-07-02 08:00:00,2016-07-02,5.221,19.4,0.0
2016-07-02 09:00:00,2016-07-02,4.9809,19.4,0.0
2016-07-02 10:00:00,2016-07-02,4.9809,19.4,0.0
2016-07-02 11:00:00,2016-07-02,5.8811,19.4,0.0
2016-07-02 12:00:00,2016-07-02,5.281000000000001,19.4,0.0
2016-07-02 13:00:00,2016-07-02,5.1610000000000005,19.4,0.0
2016-07-02 14:00:00,2016-07-02,5.401,19.4,0.0
2016-07-02 15:00:00,2016-07-02,5.4611,19.4,0.0
2016-07-02 16:00:00,2016-07-02,5.221,19.4,0.0
2016-07-02 17:00:00,2016-07-02,5.401,19.4,0.0
2016-07-02 18:00:00,2016-07-02,5.7611,19.4,0.0
2016-07-02 19:00:00,2016-07-02,5.5211,19.4,0.0
2016-07-02 20:00:00,2016-07-02,11.8223,19.4,0.0
2016-07-02 21:00:00,2016-07-02,11.6422,19.4,0.0
2016-07-02 22:00:00,2016-07-02,11.8223,19.4,0.0
2016-07-02 23:00:00,2016-07-02,12.2424,19.4,0.0
2016-07-03 00:00:00,2016-07-03,12.6024,21.0,0.0
2016-07-03 01:00:00,2016-07-03,12.1223,21.0,0.0
2016-07-03 02:00:00,2016-07-03,12.5424,21.0,0.0
2016-07-03 03:00:00,2016-07-03,12.2424,21.0,0.0
2016-07-03 04:00:00,2016-07-03,12.4224,21.0,0.0
2016-07-03 05:00:00,2016-07-03,12.2424,21.0,0.0
2016-07-03 06:00:00,2016-07-03,12.2424,21.0,0.0
2016-07-03 07:00:00,2016-07-03,6.6613,21.0,0.0
2016-07-03 08:00:00,2016-07-03,5.341,21.0,0.0
2016-07-03 09:00:00,2016-07-03,5.5211,21.0,0.0
2016-07-03 10:00:00,2016-07-03,5.101,21.0,0.0
2016-07-03 11:00:00,2016-07-03,5.101,21.0,0.0
2016-07-03 12:00:00,2016-07-03,5.401,21.0,0.0
2016-07-03 13:00:00,2016-07-03,5.401,21.0,0.0
2016-07-03 14:00:00,2016-07-03,5.341,21.0,0.0
2016-07-03 15:00:00,2016-07-03,5.401,21.0,0.0
2016-07-03 16:00:00,2016-07-03,5.281000000000001,21.0,0.0
2016-07-03 17:00:00,2016-07-03,5.101,21.0,0.0
2016-07-03 18:00:00,2016-07-03,5.401,21.0,0.0
2016-07-03 19:00:00,2016-07-03,5.8811,21.0,0.0
2016-07-03 20:00:00,2016-07-03,12.4824,21.0,0.0
2016-07-03 21:00:00,2016-07-03,12.3024,21.0,0.0
2016-07-03 22:00:00,2016-07-03,12.4224,21.0,0.0
2016-07-03 23:00:00,2016-07-03,12.1223,21.0,0.0
2016-07-04 00:00:00,2016-07-04,12.1223,21.8,0.0
2016-07-04 01:00:00,2016-07-04,12.1823,21.8,0.0
2016-07-04 02:00:00,2016-07-04,12.0023,21.8,0.0
2016-07-04 03:00:00,2016-07-04,12.1823,21.8,0.0
2016-07-04 04:00:00,2016-07-04,12.3024,21.8,0.0
2016-07-04 05:00:00,2016-07-04,12.3024,21.8,0.0
2016-07-04 06:00:00,2016-07-04,12.2424,21.8,0.0
2016-07-04 07:00:00,2016-07-04,6.7213,21.8,0.0
2016-07-04 08:00:00,2016-07-04,5.221,21.8,0.0
2016-07-04 09:00:00,2016-07-04,5.1610000000000005,21.8,0.0
2016-07-04 10:00:00,2016-07-04,5.1610000000000005,21.8,0.0
2016-07-04 11:00:00,2016-07-04,5.041,21.8,0.0
2016-07-04 12:00:00,2016-07-04,5.401,21.8,0.0
2016-07-04 13:00:00,2016-07-04,5.1610000000000005,21.8,0.0
2016-07-04 14:00:00,2016-07-04,5.1610000000000005,21.8,0.0
2016-07-04 15:00:00,2016-07-04,5.101,21.8,0.0
2016-07-04 16:00:00,2016-07-04,5.341,21.8,0.0
2016-07-04 17:00:00,2016-07-04,5.041,21.8,0.0
2016-07-04 18:00:00,2016-07-04,5.041,21.8,0.0
2016-07-04 19:00:00,2016-07-04,5.7611,21.8,0.0
2016-07-04 20:00:00,2016-07-04,12.5424,21.8,0.0
2016-07-04 21:00:00,2016-07-04,13.5626,21.8,0.0
2016-07-04 22:00:00,2016-07-04,12.5424,21.8,0.0
2016-07-04 23:00:00,2016-07-04,12.3624,21.8,0.0
2016-07-05 00:00:00,2016-07-05,12.3024,26.1,0.0
2016-07-05 01:00:00,2016-07-05,12.4824,26.1,0.0
2016-07-05 02:00:00,2016-07-05,12.4224,26.1,0.0
2016-07-05 03:00:00,2016-07-05,12.2424,26.1,0.0
2016-07-05 04:00:00,2016-07-05,12.1223,26.1,0.0
2016-07-05 05:00:00,2016-07-05,12.0623,26.1,0.0
2016-07-05 06:00:00,2016-07-05,12.4824,26.1,0.0
2016-07-05 07:00:00,2016-07-05,10.262,26.1,0.0
2016-07-05 08:00:00,2016-07-05,7.3214,26.1,0.0
2016-07-05 09:00:00,2016-07-05,9.2418,26.1,0.0
2016-07-05 10:00:00,2016-07-05,8.7017,26.1,0.0
2016-07-05 11:00:00,2016-07-05,8.4616,26.1,0.0
2016-07-05 12:00:00,2016-07-05,7.7415,26.1,0.0
2016-07-05 13:00:00,2016-07-05,9.1818,26.1,0.0
2016-07-05 14:00:00,2016-07-05,9.3018,26.1,0.0
2016-07-05 15:00:00,2016-07-05,9.5418,26.1,0.0
2016-07-05 16:00:00,2016-07-05,8.9417,26.1,0.0
2016-07-05 17:00:00,2016-07-05,10.9221,26.1,0.0
2016-07-05 18:00:00,2016-07-05,9.0618,26.1,0.0
2016-07-05 19:00:00,2016-07-05,7.9816,26.1,0.0
2016-07-05 20:00:00,2016-07-05,15.1229,26.1,0.0
2016-07-05 21:00:00,2016-07-05,14.1027,26.1,0.0
2016-07-05 22:00:00,2016-07-05,14.2828,26.1,0.0
2016-07-05 23:00:00,2016-07-05,13.3226,26.1,0.0
2016-07-06 00:00:00,2016-07-06,13.5626,25.6,0.2
2016-07-06 01:00:00,2016-07-06,13.3826,25.6,0.2
2016-07-06 02:00:00,2016-07-06,13.3826,25.6,0.2
2016-07-06 03:00:00,2016-07-06,13.2625,25.6,0.2
2016-07-06 04:00:00,2016-07-06,13.2026,25.6,0.2
2016-07-06 05:00:00,2016-07-06,13.5626,25.6,0.2
2016-07-06 06:00:00,2016-07-06,13.4426,25.6,0.2
2016-07-06 07:00:00,2016-07-06,8.8217,25.6,0.2
2016-07-06 08:00:00,2016-07-06,8.2816,25.6,0.2
2016-07-06 09:00:00,2016-07-06,10.622,25.6,0.2
2016-07-06 10:00:00,2016-07-06,9.6019,25.6,0.2
2016-07-06 11:00:00,2016-07-06,10.622,25.6,0.2
2016-07-06 12:00:00,2016-07-06,10.6821,25.6,0.2
2016-07-06 13:00:00,2016-07-06,10.9221,25.6,0.2
2016-07-06 14:00:00,2016-07-06,11.8823,25.6,0.2
2016-07-06 15:00:00,2016-07-06,11.6422,25.6,0.2
2016-07-06 16:00:00,2016-07-06,11.4622,25.6,0.2
2016-07-06 17:00:00,2016-07-06,12.5424,25.6,0.2
2016-07-06 18:00:00,2016-07-06,11.7023,25.6,0.2
2016-07-06 19:00:00,2016-07-06,11.8823,25.6,0.2
2016-07-06 20:00:00,2016-07-06,16.8033,25.6,0.2
2016-07-06 21:00:00,2016-07-06,15.783,25.6,0.2
2016-07-06 22:00:00,2016-07-06,19.8038,25.6,0.2
2016-07-06 23:00:00,2016-07-06,19.2637,25.6,0.2
2016-07-07 00:00:00,2016-07-07,15.9031,26.6,0.6
2016-07-07 01:00:00,2016-07-07,16.5632,26.6,0.6
2016-07-07 02:00:00,2016-07-07,14.0427,26.6,0.6
2016-07-07 03:00:00,2016-07-07,13.5626,26.6,0.6
2016-07-07 04:00:00,2016-07-07,13.6826,26.6,0.6
2016-07-07 05:00:00,2016-07-07,13.3826,26.6,0.6
2016-07-07 06:00:00,2016-07-07,13.7427,26.6,0.6
2016-07-07 07:00:00,2016-07-07,9.0017,26.6,0.6
2016-07-07 08:00:00,2016-07-07,7.6215,26.6,0.6
2016-07-07 09:00:00,2016-07-07,9.2418,26.6,0.6
2016-07-07 10:00:00,2016-07-07,8.4616,26.6,0.6
2016-07-07 11:00:00,2016-07-07,9.3618,26.6,0.6
2016-07-07 12:00:00,2016-07-07,8.4016,26.6,0.6
2016-07-07 13:00:00,2016-07-07,8.5816,26.6,0.6
2016-07-07 14:00:00,2016-07-07,9.0017,26.6,0.6
2016-07-07 15:00:00,2016-07-07,9.1818,26.6,0.6
2016-07-07 16:00:00,2016-07-07,9.3618,26.6,0.6
2016-07-07 17:00:00,2016-07-07,9.4218,26.6,0.6
2016-07-07 18:00:00,2016-07-07,8.5816,26.6,0.6
2016-07-07 19:00:00,2016-07-07,7.8015,26.6,0.6
2016-07-07 20:00:00,2016-07-07,14.8229,26.6,0.6
2016-07-07 21:00:00,2016-07-07,14.2828,26.6,0.6
2016-07-07 22:00:00,2016-07-07,14.8829,26.6,0.6
2016-07-07 23:00:00,2016-07-07,14.2227,26.6,0.6
2016-07-08 00:00:00,2016-07-08,13.9227,24.5,1.0
2016-07-08 01:00:00,2016-07-08,13.8027,24.5,1.0
2016-07-08 02:00:00,2016-07-08,13.5026,24.5,1.0
2016-07-08 03:00:00,2016-07-08,13.6826,24.5,1.0
2016-07-08 04:00:00,2016-07-08,13.4426,24.5,1.0
2016-07-08 05:00:00,2016-07-08,13.3826,24.5,1.0
2016-07-08 06:00:00,2016-07-08,13.3226,24.5,1.0
2016-07-08 07:00:00,2016-07-08,8.9417,24.5,1.0
2016-07-08 08:00:00,2016-07-08,7.7415,24.5,1.0
2016-07-08 09:00:00,2016-07-08,7.7415,24.5,1.0
2016-07-08 10:00:00,2016-07-08,7.7415,24.5,1.0
2016-07-08 11:00:00,2016-07-08,7.9215,24.5,1.0
2016-07-08 12:00:00,2016-07-08,7.7415,24.5,1.0
2016-07-08 13:00:00,2016-07-08,8.3416,24.5,1.0
2016-07-08 14:00:00,2016-07-08,8.1616,24.5,1.0
2016-07-08 15:00:00,2016-07-08,8.6417,24.5,1.0
2016-07-08 16:00:00,2016-07-08,8.2216,24.5,1.0
2016-07-08 17:00:00,2016-07-08,8.4616,24.5,1.0
2016-07-08 18:00:00,2016-07-08,7.3814,24.5,1.0
2016-07-08 19:00:00,2016-07-08,8.2216,24.5,1.0
2016-07-08 20:00:00,2016-07-08,14.4028,24.5,1.0
2016-07-08 21:00:00,2016-07-08,14.2828,24.5,1.0
2016-07-08 22:00:00,2016-07-08,14.2227,24.5,1.0
2016-07-08 23:00:00,2016-07-08,13.8027,24.5,1.0
2016-07-09 00:00:00,2016-07-09,13.9827,22.8,6.0
2016-07-09 01:00:00,2016-07-09,13.6826,22.8,6.0
2016-07-09 02:00:00,2016-07-09,13.5626,22.8,6.0
2016-07-09 03:00:00,2016-07-09,13.7427,22.8,6.0
2016-07-09 04:00:00,2016-07-09,13.6226,22.8,6.0
2016-07-09 05:00:00,2016-07-09,13.5026,22.8,6.0
2016-07-09 06:00:00,2016-07-09,13.5626,22.8,6.0
2016-07-09 07:00:00,2016-07-09,8.3416,22.8,6.0
2016-07-09 08:00:00,2016-07-09,6.6613,22.8,6.0
2016-07-09 09:00:00,2016-07-09,6.6013,22.8,6.0
2016-07-09 10:00:00,2016-07-09,6.6013,22.8,6.0
2016-07-09 11:00:00,2016-07-09,6.8413,22.8,6.0
2016-07-09 12:00:00,2016-07-09,6.7813,22.8,6.0
2016-07-09 13:00:00,2016-07-09,7.0814,22.8,6.0
2016-07-09 14:00:00,2016-07-09,7.1414,22.8,6.0
2016-07-09 15:00:00,2016-07-09,6.9013,22.8,6.0
2016-07-09 16:00:00,2016-07-09,7.5615,22.8,6.0
2016-07-09 17:00:00,2016-07-09,7.0214,22.8,6.0
2016-07-09 18:00:00,2016-07-09,7.1414,22.8,6.0
2016-07-09 19:00:00,2016-07-09,7.9215,22.8,6.0
2016-07-09 20:00:00,2016-07-09,14.1627,22.8,6.0
2016-07-09 21:00:00,2016-07-09,14.4628,22.8,6.0
2016-07-09 22:00:00,2016-07-09,13.8027,22.8,6.0
2016-07-09 23:00:00,2016-07-09,13.8027,22.8,6.0
2016-07-10 00:00:00,2016-07-10,14.2227,22.8,0.0
2016-07-10 01:00:00,2016-07-10,13.9227,22.8,0.0
2016-07-10 02:00:00,2016-07-10,14.1027,22.8,0.0
2016-07-10 03:00:00,2016-07-10,13.7427,22.8,0.0
2016-07-10 04:00:00,2016-07-10,13.7427,22.8,0.0
2016-07-10 05:00:00,2016-07-10,13.6226,22.8,0.0
2016-07-10 06:00:00,2016-07-10,13.5026,22.8,0.0
2016-07-10 07:00:00,2016-07-10,8.4616,22.8,0.0
2016-07-10 08:00:00,2016-07-10,6.6613,22.8,0.0
2016-07-10 09:00:00,2016-07-10,6.6013,22.8,0.0
2016-07-10 10:00:00,2016-07-10,6.6613,22.8,0.0
2016-07-10 11:00:00,2016-07-10,6.6013,22.8,0.0
2016-07-10 12:00:00,2016-07-10,6.9013,22.8,0.0
2016-07-10 13:00:00,2016-07-10,6.6613,22.8,0.0
2016-07-10 14:00:00,2016-07-10,7.2014,22.8,0.0
2016-07-10 15:00:00,2016-07-10,7.6815,22.8,0.0
2016-07-10 16:00:00,2016-07-10,6.6613,22.8,0.0
2016-07-10 17:00:00,2016-07-10,6.8413,22.8,0.0
2016-07-10 18:00:00,2016-07-10,6.9013,22.8,0.0
2016-07-10 19:00:00,2016-07-10,7.5615,22.8,0.0
2016-07-10 20:00:00,2016-07-10,14.2227,22.8,0.0
